customer_id,age,gender,location,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,cross_sell_conversion
FB104309,47,Female,Delta,207511.87,115,8,192345.43,24043.17875,0.0259769623848094,0.0,0.0,0.0893337055109653,0.0,0.0539816828504841,0.0498004033680446,0.7809072458856963,0.0,0
FB101398,45,Female,Edo,5092.62,35,7,111926.72,15989.531428571428,0.0,0.0,0.0016555474867842,0.0507720587184186,0.8158425441217254,0.0,0.0212334463120155,0.1104964033610562,0.0,1
FB101659,52,Male,Edo,466048.41,2,8,521079.4741500112,65134.93426875139,0.0,0.0,0.0,0.0183236348266737,0.0,0.0042029673181283,0.0506103796220687,0.902291353765083,0.0245716644680461,1
FB103429,29,Female,Abuja FCT,97573.66,177,6,51568.93,8594.821666666667,0.0,0.1349479231002078,0.4334177575528521,0.0,0.0,0.298618567420344,0.0,0.1330157519265961,0.0,0
FB102220,20,Male,Cross River,46419.2,15,6,34501.19,5750.198333333334,0.7809901629480028,0.0,0.0,0.0,0.0,0.1497974417693998,0.0,0.0516037272917253,0.0176086679908722,1
FB100979,51,Male,Imo,46423.58,231,5,109628.97,21925.794,0.0,0.0,0.0,0.0,0.0,0.319101967299337,0.070302858815512,0.0,0.6105951738851509,0
FB102331,30,Female,Kano,21623.86,66,9,75158.26000000001,8350.917777777779,0.0,0.0,0.0546698393496603,0.2998858675014562,0.0,0.517331428375271,0.0595691012538076,0.0103604048310857,0.0581833586887189,0
FB101298,30,Female,Oyo,45817.07,89,5,41166.41,8233.282,0.0,0.0,0.0,0.0,0.0,0.1039041296046946,0.3865384423854302,0.3151795359371875,0.1943778920726874,1
FB105939,41,Male,Kaduna,18288.79,92,2,5220.780000000001,2610.3900000000003,0.0564436731676109,0.0,0.0,0.0,0.0,0.0,0.0,0.943556326832389,0.0,0
FB104607,37,Female,Unknown,136280.96,62,4,22194.16,5548.54,0.1436504017273012,0.0,0.0,0.0,0.0,0.1305987701269162,0.0,0.7257508281457825,0.0,0
FB104523,54,Male,Kwara,33964.31,34,6,84107.59999999999,14017.933333333332,0.1825367743224155,0.7360734345053241,0.0,0.0,0.0,0.0431491327775373,0.0382406583947229,0.0,0.0,0
FB100082,50,Female,Cross River,57185.69,75,9,580555.5641500112,64506.17379444568,0.0,0.0386975707189931,0.0,0.8436716214530173,0.0,0.0,0.1005772980326001,0.0,0.0170535097953893,1
FB103187,35,Male,Rivers,121580.68,73,7,158294.65,22613.52142857143,0.0166970898890139,0.0,0.0621924998728636,0.0137693219575014,0.0,0.0,0.8417680572274553,0.0655730310531657,0.0,0
FB105407,32,Male,Oyo,25009.3,211,2,45591.53,22795.765,0.0,0.0249061612979428,0.0,0.9750938387020572,0.0,0.0,0.0,0.0,0.0,0
FB104753,36,Female,Enugu,80812.62,66,5,41201.0,8240.2,0.0286784301351908,0.0,0.0,0.7540025727530885,0.0,0.0,0.1384017378218975,0.0,0.078917259289823,0
FB104046,36,Female,Delta,21193.98,54,8,257989.31,32248.66375,0.7846697989153117,0.0,0.0434780030226833,0.0474168096344767,0.0,0.0,0.0,0.0,0.1244353884275282,0
FB104786,31,Male,Kwara,1772.54,551,5,109262.84,21852.568,0.0803773725815657,0.0629031791595386,0.0455354263169436,0.0,0.0,0.8111840219419522,0.0,0.0,0.0,0
FB105210,51,Female,Abuja FCT,56234.21,243,4,10191.8,2547.95,0.0,0.1239996860220962,0.0,0.4234531682332856,0.0,0.1260493730253733,0.3264977727192449,0.0,0.0,0
FB102903,18,Male,Lagos,24413.46,27,7,42069.39,6009.912857142857,0.575384620504362,0.0654901342757762,0.0,0.0,0.0,0.228494399372085,0.1306308458477767,0.0,0.0,0
FB100423,41,Male,Edo,540813.71,127,4,11471.0,2867.75,0.0,0.0,0.3580777613111324,0.0,0.0,0.5352828872809694,0.0,0.1066393514078981,0.0,1
FB105355,53,Male,Oyo,372358.83,3,7,52544.73,7506.389999999999,0.4460365482894288,0.1672662510588597,0.3072207241335145,0.0,0.0,0.0276453985014291,0.0,0.0,0.0518310780167678,1
FB101904,46,Female,Edo,88599.24,206,7,71008.0,10144.0,0.0,0.0096913023884632,0.1400299966200991,0.2084749605678233,0.0,0.5324966200991437,0.0804146011716989,0.0,0.0288925191527715,1
FB105519,40,Female,Ogun,16043.75,98,6,69191.3,11531.883333333331,0.0245843046741425,0.0,0.0,0.0,0.0,0.0705535233475884,0.8463277897654762,0.0,0.0585343822127926,0
FB101530,42,Male,Delta,25181.21,86,6,55584.8,9264.133333333331,0.0800150400829003,0.0555579942718153,0.0,0.491017328478289,0.0,0.0,0.0824684086296973,0.2801580647946921,0.0107831637426058,0
FB104310,27,Female,Kano,77815.56,3,7,84203.61,12029.087142857144,0.0,0.0,0.0,0.0377558634362588,0.0,0.1253018724494116,0.4416013755229735,0.3953408885913561,0.0,1
FB101565,36,Female,Oyo,34845.26,196,6,27378.12,4563.02,0.2693026402105039,0.0,0.0859032687416082,0.2202777254245361,0.1373695491144023,0.0,0.076572094796867,0.0,0.2105747217120825,0
FB104727,48,Male,Cross River,16227.63,14,7,52792.97,7541.852857142857,0.0345788463880702,0.2745062458126527,0.1196146002015041,0.0,0.0,0.0282177721768637,0.0,0.0335419659094762,0.509540569511433,0
FB102749,18,Male,Abuja FCT,210958.78,412,1,8554.94,8554.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
FB100839,50,Male,Ogun,22588.98,229,6,25904.5,4317.416666666667,0.0582601478507595,0.0,0.0,0.5281619023721748,0.0,0.3090779594278986,0.1044999903491671,0.0,0.0,0
FB100500,56,Female,Plateau,100418.03,118,7,95379.45,13625.635714285714,0.0434695314347063,0.0,0.7861491128330054,0.0,0.0,0.0,0.1112612832219099,0.011500380847237,0.0476196916631412,1
FB104993,33,Female,Imo,5148.29,156,7,124853.32,17836.18857142857,0.0,0.2329259646439518,0.0,0.393318335467571,0.0,0.2690922436023327,0.1046634562861444,0.0,0.0,0
FB100141,58,Female,Kaduna,9305.89,144,11,68121.33,6192.848181818182,0.5510397404161076,0.0198887778615009,0.0,0.318705315941424,0.0,0.0800230999600272,0.0,0.0303430658209403,0.0,0
FB105021,34,Female,Enugu,41640.28,70,7,20139.81,2877.1157142857146,0.2482227985268977,0.2920186436714149,0.359894656404405,0.0,0.0,0.0,0.0,0.0299248106114208,0.0699390907858614,0
FB102605,39,Male,Abuja FCT,11088.19,265,3,8067.6,2689.2000000000003,0.0,0.0,0.7723610491348109,0.2276389508651891,0.0,0.0,0.0,0.0,0.0,1
FB103608,30,Female,Kano,200931.31,150,2,6315.97,3157.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
FB101377,37,Male,Kano,22096.5,7,8,29042.76,3630.345,0.0894777218143179,0.0,0.1723355493761612,0.4920499980029446,0.0,0.0738332031804139,0.087600489760615,0.0847030378655472,0.0,0
FB104726,29,Male,Oyo,46766.24,5,11,170815.07,15528.642727272729,0.0,0.1913525545491975,0.0376428145362115,0.4787389660642939,0.0,0.1757616585000375,0.0,0.1165040063502593,0.0,0
FB105970,50,Female,Oyo,86659.29,37,7,45606.380000000005,6515.197142857143,0.0,0.1338321524313045,0.0,0.1110592421498921,0.0,0.2686468428320774,0.1103400445288575,0.3761217180578682,0.0,0
FB102266,44,Male,Kano,13817.33,138,8,57436.880000000005,7179.610000000001,0.067655137256759,0.0,0.1642967027456923,0.4108903547685738,0.2144646436227037,0.0,0.0,0.0,0.142693161606271,1
FB105255,25,Female,Abuja FCT,36324.45,129,6,60273.07,10045.511666666667,0.5023983347786997,0.0,0.0,0.0,0.0060370244953509,0.0747142961193116,0.385497868285123,0.0313524763215147,0.0,0
FB101138,46,Male,Enugu,10263.27,23,4,10081.16,2520.29,0.0,0.0,0.0,0.2436515242293545,0.0,0.0,0.1797362605097032,0.5766122152609422,0.0,0
FB102257,35,Male,Enugu,13305.17,107,3,39146.08,13048.693333333336,0.0916416152013177,0.1354756338310247,0.0,0.0,0.0,0.0,0.7728827509676576,0.0,0.0,1
FB103708,48,Male,Ogun,13322.65,113,7,31028.46,4432.637142857143,0.0434829830420201,0.0,0.0,0.0,0.0,0.2307652393963477,0.5001427721517601,0.1117941399605394,0.1138148654493326,0
FB101787,21,Female,Cross River,49794.08,104,11,590333.0341500111,53666.63946818283,0.0013304523964695,0.7964411221319796,0.006165130171379,0.0455236424956204,0.0,0.0,0.09334886718536,0.0571907856191912,0.0,1
FB103740,35,Male,Ogun,50264.93,365,3,15497.18,5165.7266666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569206784718252,0.9430793215281748,0
FB100550,50,Female,Ogun,1501.35,159,5,50650.4,10130.08,0.3013490515375989,0.0,0.0,0.433173281948415,0.0,0.0,0.0,0.1787517966294441,0.0867258698845418,1
FB100459,32,Male,Kwara,44958.67,76,8,67393.67,8424.20875,0.5733799628362722,0.027171097819721,0.0,0.0,0.0,0.1979473739892782,0.1427749816859654,0.0587265836687629,0.0,0
FB102019,37,Male,Rivers,17021.39,96,7,20095.21,2870.744285714285,0.4386393573393858,0.0,0.2639136391209646,0.1370336513029722,0.0,0.0,0.0,0.0,0.1604133522366773,0
FB100948,34,Female,Kaduna,210767.71,36,5,31101.55,6220.31,0.2216449019421861,0.0597979843448316,0.0,0.0,0.0,0.4904935606103232,0.0318392491692536,0.1962243039334052,0.0,0
FB103949,20,Female,Abuja FCT,21284.9,31,10,96866.85,9686.685,0.074489879664715,0.0,0.0,0.0059955495610727,0.0,0.0957268663118497,0.768173322452418,0.0053240091940638,0.0502903728158807,0
FB103210,23,Male,Kano,14705.89,78,9,134882.52000000002,14986.946666666669,0.3773632787999512,0.2097806298399525,0.0,0.0,0.0,0.0,0.0373080959638061,0.3711872376049913,0.0043607577912986,0
FB100532,33,Female,Delta,10597.39,4,6,34626.41,5771.068333333333,0.4587047863177267,0.0,0.0453226309051385,0.0,0.0,0.233722467908166,0.146544212928802,0.1157059019401664,0.0,0
FB103956,35,Male,Delta,65934.91,160,5,16405.55,3281.11,0.0,0.0,0.0953335913760892,0.6553361514853205,0.0,0.0361627619921307,0.2131674951464596,0.0,0.0,0
FB101829,40,Male,Rivers,414067.44,391,2,44544.49,22272.245,0.0,0.0,0.0,0.0,0.0,0.1530204970356603,0.0,0.0,0.8469795029643397,1
FB104168,25,Female,Delta,8199.66,392,4,16667.43,4166.8575,0.0,0.1035510573615728,0.0,0.0596282690252786,0.0,0.0459830939742959,0.0,0.0,0.7908375796388525,0
FB105369,32,Female,Oyo,7329.18,194,5,69031.3,13806.26,0.0724874078859879,0.0,0.0,0.333729482133467,0.0,0.0,0.0882948749335446,0.0512986138172104,0.4541896212297899,0
FB104914,44,Male,Delta,17704.05,135,2,71763.88,35881.94,0.0,0.9103765013820324,0.0,0.0,0.0,0.0,0.0,0.0,0.0896234986179676,0
FB103625,42,Female,Imo,16143.42,6,9,141457.83,15717.536666666663,0.4182040683078483,0.0437878200167498,0.0,0.2143939292720664,0.0,0.0,0.2461752028855525,0.0,0.0774389795177827,1
FB101602,25,Male,Kaduna,17245.48,204,8,20338.7,2542.3375,0.0,0.0,0.4080246033423965,0.1447265557779012,0.0,0.3405409391947371,0.0,0.1067079016849651,0.0,1
FB102238,32,Male,Kwara,83468.21,248,5,18329.29,3665.858,0.0,0.0,0.0829622969574926,0.0776096619127091,0.0,0.5898919161626008,0.0,0.0,0.2495361249671973,0
FB100639,40,Male,Kaduna,25847.57,203,6,228503.29,38083.88166666667,0.0770780149379906,0.8776927456930705,0.0,0.0325997056760101,0.0,0.0,0.0079327085399952,0.0046968251529332,0.0,1
FB105878,39,Male,Delta,243083.99,316,3,19631.31,6543.77,0.0,0.6656621488835947,0.0,0.0,0.0,0.0,0.0,0.0749736008447729,0.2593642502716324,0
FB100967,72,Male,Kano,6951.64,5,8,114615.79,14326.97375,0.0,0.6817304142823603,0.1097848734454476,0.0783139042186072,0.1181496022493933,0.0077012949088428,0.0,0.0043199108953487,0.0,1
FB105138,39,Male,Oyo,55865.72,263,4,30341.53,7585.3825,0.2060133421089839,0.2288358563328876,0.0,0.4324874190589598,0.0,0.0,0.0,0.1326633824991686,0.0,0
FB103821,37,Unspecified,Unknown,36236.485,45,10,78599.44,7859.944,0.032546542316332,0.0,0.0,0.0,0.0,0.0,0.1214812726401104,0.1117860381702465,0.734186146873311,1
FB101683,31,Female,Lagos,44157.81,249,4,16085.45,4021.3625,0.3090457525279056,0.0,0.0,0.2312095713828335,0.0,0.1214128296068807,0.0,0.33833184648238,0.0,1
FB102248,27,Male,Kano,118721.18,310,3,38955.11,12985.036666666669,0.0,0.0,0.0816652808835605,0.1248187978419262,0.0,0.0,0.0,0.7935159212745131,0.0,0
FB105438,46,Male,Edo,107163.36,59,7,44492.8,6356.114285714286,0.1083795580408515,0.0531301693757192,0.4754272601409666,0.029666372986191,0.0,0.0,0.1230502463319908,0.0,0.2103463931242807,1
FB104988,59,Male,Anambra,13480.33,344,6,32357.01,5392.835,0.0,0.0941854639844658,0.0,0.0,0.155075824373142,0.1844879981184911,0.566250713523901,0.0,0.0,0
FB100155,35,Male,Kwara,121619.74,73,8,51195.45,6399.43125,0.0,0.1082502448948099,0.0,0.2179879266614513,0.0,0.0,0.4108638560653339,0.0,0.2628979723784047,0
FB102295,30,Male,Kano,45065.17,90,8,68419.34,8552.4175,0.0,0.1123644279526812,0.6064017863954841,0.0443875956710485,0.0,0.1061417721948209,0.0296343110003691,0.101070106785596,0.0,0
FB103626,51,Male,Delta,105186.24,47,9,81915.8,9101.755555555555,0.0,0.1456595675071231,0.2106176097895644,0.019813149599955,0.0,0.0642349827505804,0.3504481430932738,0.1526583394168157,0.0565682078426872,0
FB104118,49,Male,Edo,12261.86,44,5,71661.32,14332.264,0.0,0.0,0.3222689729968691,0.3952921883102348,0.0,0.0,0.1376965983880843,0.1447422403048115,0.0,0
FB101089,37,Female,Edo,36588.15,102,10,69987.28,6998.728,0.2934824728150601,0.1555029713970881,0.1915766693604895,0.06995213987456,0.0,0.0468499418751521,0.2426358046776499,0.0,0.0,0
FB103859,34,Male,Abuja FCT,9327.54,43,6,40678.51,6779.751666666667,0.1279471642397914,0.0508971444627642,0.0,0.7160072972190967,0.0,0.1051483940783475,0.0,0.0,0.0,0
FB102319,18,Female,Anambra,1610.73,177,2,57872.44,28936.22,0.0,0.0,0.0,0.8452686632877411,0.0,0.0,0.0,0.1547313367122589,0.0,0
FB102940,18,Male,Plateau,167997.02,189,8,32495.79,4061.97375,0.1765696417905211,0.0,0.0,0.5244814789854316,0.0,0.0,0.2391275916049433,0.0,0.0598212876191038,0
FB105143,36,Female,Rivers,36685.97,134,6,59506.65,9917.775,0.0,0.2061756123055154,0.0,0.3524715304928105,0.0,0.1553532252277686,0.2859996319739054,0.0,0.0,0
FB100288,41,Female,Plateau,84791.6,112,5,42786.0,8557.2,0.0,0.0,0.0023372131070911,0.0,0.2832805123171131,0.1320497358949189,0.0,0.0,0.582332538680877,0
FB100930,36,Male,Ogun,88600.17,76,3,33449.11,11149.703333333331,0.0,0.0,0.0,0.7232578086532049,0.0,0.0,0.0,0.2767421913467952,0.0,0
FB102909,21,Male,Plateau,27125.75,51,5,32845.72,6569.144,0.0,0.0,0.5554732854082662,0.102650208307201,0.0,0.3418765062845326,0.0,0.0,0.0,1
FB103689,45,Female,Edo,56204.46,211,6,54559.33,9093.221666666666,0.0379091898672509,0.1937809720170683,0.0,0.0,0.4039519913459347,0.1562367059859422,0.0,0.1309251781500982,0.0771959626337053,0
FB105715,34,Female,Imo,53233.38,19,6,23675.83,3945.971666666667,0.0,0.0631293601956087,0.2758247546126154,0.1117236439018188,0.0,0.1681339154741354,0.3811883258158214,0.0,0.0,0
FB102884,40,Male,Oyo,6089.24,187,8,19633.75,2454.21875,0.0616407970968358,0.077122811485325,0.0,0.0730935251798561,0.0,0.0,0.06876882918444,0.719374037053543,0.0,0
FB104989,24,Female,Delta,5239.83,217,4,213283.45,53320.8625,0.016836280545912,0.0,0.0,0.0,0.0,0.0045018026480723,0.0,0.7188757496186413,0.2597861671873743,1
FB103312,29,Male,Kwara,3810.57,187,8,447910.33,55988.79125,0.0022017799857395,0.0012900573201783,0.013877174924722,0.0,0.0,0.0494136851007655,0.0,0.002632580498869,0.9305847221697252,0
FB105524,35,Male,Enugu,395660.64,55,7,141850.93,20264.41857142857,0.0127432368614009,0.001082615390678,0.2390413654672549,0.0,0.0,0.1709821007165762,0.5545101466729897,0.0048110364873885,0.0168294984037115,0
FB103000,23,Male,Anambra,18141.84,2,6,159810.84,26635.14,0.2960401184300139,0.0,0.0,0.6744165790005234,0.0,0.0,0.0295433025694627,0.0,0.0,0
FB104511,24,Female,Enugu,95718.3,55,9,70539.97,7837.774444444444,0.0,0.2023220310414081,0.0,0.128578024629157,0.0,0.6489815632186972,0.0100540161840159,0.0100643649267216,0.0,0
FB103509,54,Male,Lagos,38588.87,214,8,22689.62,2836.2025,0.1761007897003123,0.0,0.0231330449782764,0.0835558286123787,0.0,0.4843386535340829,0.0152214977597685,0.217650185415181,0.0,1
FB100832,54,Female,Cross River,35413.38,203,4,71631.48,17907.87,0.1722100394966012,0.0,0.0604463289045542,0.0,0.0,0.0,0.0,0.0,0.7673436315988446,0
FB100942,37,Female,Oyo,49423.3,31,8,525091.554150011,65636.44426875138,0.8979698500641007,0.0771347961700959,0.0043691047434836,0.0,0.0,0.0,0.0095834906507796,0.0,0.01094275837154,1
FB102354,50,Male,Edo,34800.35,142,10,35236.5,3523.65,0.0209583812240148,0.2124532799795666,0.165951499155705,0.1140056475529635,0.0,0.4160223064152228,0.070608885672527,0.0,0.0,0
FB104856,21,Male,Kaduna,25232.12,92,6,43495.920000000006,7249.320000000001,0.0,0.1424970434008523,0.0,0.0816878916459291,0.0571099542209936,0.4298065197839246,0.1732079698509653,0.1156906210973351,0.0,0
FB105247,28,Female,Plateau,27264.23,57,5,57065.47,11413.094,0.1566251885772604,0.0,0.100785991949247,0.0,0.0,0.2163374804413246,0.5262513390321678,0.0,0.0,0
FB105674,55,Female,Plateau,47917.56,64,9,93939.46,10437.717777777776,0.0162255563317055,0.1154928929759656,0.0016848084926185,0.0,0.0694406801997797,0.6806036568658155,0.0,0.0,0.1165524051341151,1
FB101698,44,Male,Delta,186843.08,42,4,75803.17,18950.7925,0.0,0.0,0.0460687857776924,0.7069679275945847,0.0,0.0,0.2469632866277227,0.0,0.0,0
FB105728,62,Female,Rivers,90400.79,26,10,76083.95,7608.394999999999,0.1129361711635634,0.1069229449837974,0.2297128369386709,0.1153858336745134,0.0,0.0,0.0,0.1940212094666483,0.2410210037728062,0
FB104445,34,Female,Edo,65117.84,12,7,488949.2441500111,69849.89202143016,0.9644767014003788,0.0021555816122227,0.0,0.0124402687452234,0.0,0.0188091915674961,0.0,0.0,0.0021182566746789,1
FB103648,27,Female,Cross River,11331.25,86,7,27508.95,3929.85,0.0,0.0,0.0,0.0,0.0,0.6697325779428149,0.0,0.2047606324487121,0.1255067896084728,0
FB104093,45,Female,Rivers,72797.58,140,4,9387.56,2346.89,0.0,0.3670059099489111,0.1285083663912667,0.0,0.0,0.3971447319644295,0.0,0.0,0.1073409916953926,0
FB104579,56,Female,Plateau,134630.65,162,8,56972.97,7121.62125,0.038672900500009,0.0431364206570238,0.0104288050982773,0.8593002962632982,0.0,0.0,0.041250965150667,0.0,0.0072106123307245,0
FB100985,45,Male,Edo,1430.2,60,7,64493.59,9213.37,0.1425388166482901,0.3247629725682816,0.072600238256236,0.0,0.0,0.0,0.0886840072013358,0.0287406857022535,0.3426732796236029,1
FB104041,31,Female,Cross River,85421.72,42,6,97835.02,16305.836666666664,0.2006537127503015,0.0,0.0,0.0,0.0,0.4041978015643069,0.3951484856853916,0.0,0.0,0
FB103195,18,Male,Abuja FCT,36163.86,38,9,88422.84999999999,9824.761111111113,0.0,0.183664516581404,0.4833194134773986,0.1030071978001161,0.0,0.0847640626828924,0.0246536952835155,0.1205911141746731,0.0,1
FB103254,22,Female,Kwara,174048.71,69,6,35909.57,5984.928333333333,0.6579009439544947,0.0,0.0567829133013845,0.1041897744807303,0.0,0.1334284983083896,0.0,0.0,0.0476978699550008,0
FB105809,40,Male,Kwara,98581.37,307,5,88444.48000000001,17688.896,0.0,0.1181553670732192,0.0,0.0,0.0,0.0271434689875501,0.0,0.3516132380449294,0.5030879258943011,0
FB100981,44,Male,Kano,73846.0,16,6,30025.870000000003,5004.311666666667,0.4394916783427091,0.2359252204848685,0.0,0.0,0.0,0.1416155468600909,0.0,0.0,0.1829675543123313,0
FB105167,40,Male,Kwara,33734.93,26,6,42490.26,7081.71,0.0,0.0473508517010722,0.0,0.0509848610010859,0.0065414991576893,0.0278562663537478,0.0,0.8672665217864047,0.0,0
FB103357,18,Female,Edo,60289.15,347,4,16796.149999999998,4199.037499999999,0.0,0.0,0.0555859527332156,0.0,0.0906606573530243,0.0,0.2996049689958711,0.0,0.554148420917889,0
FB105538,30,Female,Rivers,11339.4,55,4,22159.9,5539.974999999999,0.0,0.0,0.0834489325312839,0.0,0.0,0.0,0.1354329216287076,0.6544700111462596,0.1266481346937486,0
FB103544,38,Male,Kano,94072.28,157,6,23194.46,3865.743333333333,0.0,0.0,0.0,0.1134313969801409,0.0,0.0,0.0597392653245645,0.0,0.8268293376952945,0
FB104355,36,Female,Anambra,22071.46,117,3,2866.19,955.3966666666666,0.2874652413133811,0.7125347586866189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FB104965,28,Female,Edo,14319.2,139,9,104696.13,11632.903333333334,0.00743188883868,0.0269455996128987,0.1897690010127403,0.0,0.0,0.3619735514579192,0.4138799590777615,0.0,0.0,0
FB101473,39,Female,Kaduna,1352.55,152,4,31443.28,7860.82,0.0,0.0,0.0,0.4161731854946431,0.0,0.0,0.0,0.4719335896255098,0.1118932248798471,0
FB104614,18,Male,Cross River,37104.76,254,4,27367.77,6841.942499999999,0.0239913591790635,0.9534372000349316,0.0,0.0,0.0,0.0225714407860048,0.0,0.0,0.0,0
FB103454,26,Female,Imo,13634.71,96,6,84375.28,14062.546666666669,0.0208838418076953,0.1297996285167883,0.0,0.098349066219395,0.0,0.0818156692339272,0.0,0.6691517942221941,0.0,0
FB104824,42,Male,Anambra,46003.88,182,5,95091.94,19018.388,0.0,0.0599665965380451,0.3052862314093076,0.0,0.0,0.0,0.0,0.0,0.6347471720526471,0
FB101457,46,Female,Kano,277470.45,150,7,26736.62,3819.517142857144,0.0398341301181675,0.0,0.0719559914454407,0.0,0.0,0.1253756084351724,0.1112837000338861,0.6515505699673333,0.0,0
FB101395,45,Female,Kaduna,19669.7,76,4,52326.02,13081.505,0.0705740662102716,0.0,0.0402128807044755,0.0,0.0,0.1812144321314711,0.0,0.7079986209537817,0.0,0
FB100264,41,Male,Anambra,13430.07,18,4,23947.15,5986.7875,0.0,0.0,0.1805379763353885,0.0,0.0,0.3627550668868738,0.0,0.2031982929075067,0.2535086638702309,0
FB102748,36,Male,Imo,17732.55,353,5,101068.46,20213.692000000003,0.0295075239100308,0.0,0.0227427033121905,0.7744320038120696,0.0,0.0,0.0,0.173317768965709,0.0,0
FB103492,21,Male,Edo,19721.83,53,5,49452.33,9890.466,0.0,0.1453355180635573,0.808318232932604,0.0,0.0,0.0,0.0,0.0392988560902994,0.0070473929135391,1
FB102692,48,Male,Delta,37254.04,70,4,26850.29,6712.5725,0.4585902051709684,0.1980075447974677,0.1744621752688704,0.0,0.0,0.1689400747626934,0.0,0.0,0.0,0
FB103933,49,Male,Enugu,88546.76,353,7,62941.850000000006,8991.692857142858,0.0,0.0,0.7549296692105492,0.0,0.0,0.0646609529271859,0.0,0.1349219954608896,0.0454873824013752,1
FB100929,41,Male,Ogun,48356.41,89,9,66175.09,7352.787777777778,0.0,0.0,0.0,0.1668801659355507,0.0,0.0,0.1682587813631987,0.2683887547413989,0.3964722979598516,1
FB104279,36,Male,Edo,130522.52,287,4,18823.75,4705.9375,0.562904840958895,0.0,0.3271845408061624,0.0,0.0,0.0,0.0,0.1099106182349425,0.0,0
FB105725,30,Male,Kwara,14170.53,29,7,61502.98,8786.140000000001,0.2201031559771575,0.0,0.0,0.0812124875900322,0.0,0.1907514074927751,0.1160737252081118,0.3782993929725031,0.0135598307594201,0
